Title + Content,Target
Murió Fredric Jameson crítico capitalismo   referente marxismo EU Fredric Jameson 1934 crítico teórico catedrático literario estadunidense falleció domingo 90 años informó editorial Verso Libros redes sociales ,Culture
Terror erotismo ejes volumen 2 Narrativa Hispanoamericana cuentos terror erotismo “ Voraz ” acto estelar ” escritora mexicana Mon M. Silva aparecen antología Nueva Narrativa Hispanoamericana Relatos Contemporáneos Volumen 2 reúne destacados autores países hispanohablantes ,Culture
UNAM celebró 60 años fundación Archivo Histórico Universidad Nacional Autónoma México UNAM celebró ayer 60 aniversario fundación Archivo Histórico además inauguró exposición Archivo Histórico UNAM ayer hoy ,Culture
Pablo Espinosa creaturas habitan Bellas Artes luz horas devora ,Culture
Entusiastas asistentes OSM festejaron Islas CU 114 años UNAM rugido puma resonó volumen sábado Islas Ciudad Universitaria CU Universidad Nacional Autónoma México UNAM celebró 114 aniversario concierto memorable cargo Orquesta Sinfónica Minería OSM ,Culture
Javier Aranda Luna Kundera novela desafío rebeldía 8 diciembre 1968 año recurrente historia mundo cuatro amigos embarcaron expedición extraordinaria Praga ,Culture
Vilma Fuentes Buenos días Jacques 1936-2024 Jacques Bellefroid murió mañana 20 septiembre 2024 Escribo frase poco más 24 horas después sucedido escándalo indecible fechas confunden días no cesan girar ruleta horas repiten infinito siempre siempre muerte Jacques vida amor No comprendo puedo seguir viva estás muerto menos es dicen dijo Tania ayer inicios tarde asoleada aquí hospital Charles Foix afueras París estoy hospitalizada sigo viva ya has ido aquí no sé podré encontrarte nuevo infinita inmensidad has ido Búscame pido busques Sólo puedes encontrarme laberinto túneles pasajes muros puertas señales sentidos ,Culture
“ quedaría corto hablar significa Jornada México ” Hace poco más 40 años había más periodismo decirlo manera además grandes diarios estaban Figaro Cine Mundial Redondel segunda Ovaciones Últimas Noticias Extra Hoy es cochinada es difusor noticias no noticias están lados panorama importante es exista Jornada da lugar lectores ,Culture
“ feminismo devolvió dignidad existencia arte también ” Sofía Weidner “ No prometo salgan alegres mente tranquila exposición No quise generar arte causara comodidad ” confesó Sofía Weidner inauguración Musas negras Museo Ciudad México Emociones tristes dolorosas furiosas están plasmadas obras hoy trascienden ser vistas público significan cobijo abandono soledad sueño cumplido Así feminismo devolvió dignidad existencia arte también ” declaró creadora ,Culture
Ricardo Yáñez Isocronías Siete escritoras ha reunido Minerva Aguilar Temoltzin autora Vuelo letras libro nacido recital homónimo ofrecido escritoras tlaxcaltecas organizado Asociación Escritores México decir Obed González director Literatura Feria Internacional Libro Coyoacán auspiciadora volumen ánimo representativo considera lírica voces femeninas – es posible palpar somos lenguaje somos flexibles constante transformación ” Vayamos sucintamente poetas nacidas años 50 80 ,Culture
Lun representa escena magia infancia enigma existencia magia infancia enigma existencia riesgos pérdida memoria entrelazan Lun propuesta escénica llega Teatro Artes Centro Nacional Artes Cenart partir fin semana ,Culture
Fotografiar es pretexto buscarme Graciela Iturbide Arropada larga ovación fotógrafa Graciela Iturbide recibió Medalla Bellas Artes Oro 2024 Artes Visuales otorga Instituto Nacional Bellas Artes Literatura Inbal icónicas imágenes conjugan documental poético forman parte esencial acervo gráfico contemporáneo México ,Culture
López Obrador inaugura Veracruz Centro Cultural Leyes Reforma Veracruz Ver presidente Andrés Manuel López Obrador inauguró ayer puerto Veracruz Centro Cultural Leyes Reforma realizó recorrido recién rehabilitada Casa Benito Juárez espacios abrirán puertas visitantes partir noviembre busca generar reflexión leyes más importantes publicadas siglo XIX ,Culture
Miguel Díaz Reynoso * Cuadernos Habana Encuentro cuadernos referencias asalto Cuartel Moncada Quizá deba empezar preparativos decidió llevarlo cabo 26 julio ,Culture
Xalapa indigna destrucción escultura posterior uso relleno zanja Coatl escultura monumental ceramistas Rocío Sagaón 1933-2015 Laura Navarro ubicada parque Natura Xalapa Veracruz fue destruida usada relleno empresa contratada gobierno encabeza Cuitláhuac García Jiménez desarrollar proyecto Naturalia refugio vida silvestre instalará dentro bosque urbano ,Culture
Dialoga Dalí Divina Comedia Cáceres Fundación Mercedes Calles Carlos Ballestero FMCCB presenta nueva exposición sede Plaza San Jorge Cáceres titulada “ Dalí Divina Comedia ” compuesta centenar grabados colección genio surrealista plasmó interpretación Divina Comedia Dante Alighieri ,Culture
Vilma Fuentes Entusiasmo melancolía Encuentros deportivos Juegos Olímpicos Copa Mundial futbol provocan amplios movimientos entusiasmo envidian políticos estrellas cine detenemos segundos observar aumento pasión suscitan medida desarrollan podríamos sentir curiosidad causas ,Culture
